node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_success,sink_tx_success,sink_delay_avg,rx_all_p,rx_fail_col,rx_fail_dup,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_success_p,tx_fail_per,tx_fail_col,tx_fail_dup,tx_fail_buf,links
Network,1932.4067041067997,33.580396250132154,3.494018851846871,0.1056448364400062,0.015322377425681459,50,50,116878333.85748692,123340,16108,30695,3989,21,51,2530,2529,77420,16108,30695,3989,
10,39490.35025774083,35880.08597311131,3494.018851846871,101.6194766400073,14.62595613562064,1,1,24065349.897766113,2479,326,657,43,21,1,51; 1010,62,1540,262,655,160,|{'0': 22, '1': 19, '2': 15, '3': 12, '4': 19, '5': 17, '6': 24, '7': 22, '8': 16, '9': 30, '11': 11, '12': 34, '13': 21, '14': 22, '15': 51, '16': 7, '17': 25, '18': 25, '19': 7, '20': 39, '21': 38, '22': 10, '23': 24, '24': 7, '25': 15, '26': 27, '27': 27, '28': 13, '29': 18, '30': 15, '31': 20, '32': 13, '33': 19, '34': 25, '35': 44, '36': 10, '37': 6, '38': 26, '39': 8, '40': 18, '41': 26, '42': 23, '43': 12, '44': 7, '45': 37, '46': 11, '47': 25, '48': 31, '49': 15, '50': 2}|
11,38525.83780310562,34913.82413788038,3494.018851846871,102.79596492000928,15.19884845178518,1,1,35961273.086034775,2479,487,750,27,21,1,51; 1150,111,1400,359,679,179,|{'0': 44, '1': 35, '2': 38, '3': 24, '4': 10, '5': 49, '6': 36, '7': 37, '8': 42, '9': 26, '10': 19, '12': 14, '13': 23, '14': 23, '15': 13, '16': 10, '17': 26, '18': 20, '19': 43, '20': 14, '21': 26, '22': 37, '23': 7, '24': 32, '25': 18, '26': 20, '27': 11, '28': 36, '29': 23, '30': 3, '31': 12, '32': 15, '33': 46, '34': 8, '35': 17, '36': 17, '37': 6, '38': 13, '39': 33, '40': 36, '41': 27, '42': 42, '43': 28, '44': 15, '45': 10, '46': 7, '47': 19, '48': 7, '49': 9, '50': 24}|
12,39440.59133640342,35825.95931916687,3494.018851846871,106.14526362000528,14.467901762473693,1,1,301722006.51785755,2479,440,584,81,21,1,51; 973,27,1577,240,768,66,|{'0': 18, '1': 13, '2': 5, '3': 12, '4': 9, '5': 12, '6': 15, '7': 23, '8': 17, '9': 28, '10': 33, '11': 16, '13': 24, '14': 22, '15': 36, '16': 9, '17': 20, '18': 35, '19': 11, '20': 48, '21': 31, '22': 13, '23': 9, '24': 3, '25': 11, '26': 40, '27': 19, '28': 5, '29': 18, '30': 30, '31': 37, '32': 19, '33': 19, '34': 18, '35': 46, '36': 9, '37': 7, '38': 41, '39': 12, '40': 18, '41': 27, '42': 22, '43': 9, '44': 5, '45': 22, '46': 7, '47': 33, '48': 15, '49': 14, '50': 8}|
13,39915.606360660175,36299.693073988456,3494.018851846871,107.20472202000681,14.689712797030449,1,1,104366298.71017027,2428,244,734,35,21,1,51; 1008,66,1491,289,666,129,|{'0': 24, '1': 17, '2': 15, '3': 10, '4': 8, '5': 17, '6': 20, '7': 39, '8': 10, '9': 21, '10': 12, '11': 21, '12': 25, '14': 40, '15': 21, '16': 10, '17': 18, '18': 47, '19': 20, '20': 25, '21': 24, '22': 8, '23': 9, '24': 9, '25': 11, '26': 34, '27': 14, '28': 11, '29': 49, '30': 33, '31': 32, '32': 33, '33': 20, '34': 11, '35': 23, '36': 8, '38': 26, '39': 14, '40': 34, '41': 22, '42': 24, '43': 27, '44': 9, '45': 16, '46': 7, '47': 47, '48': 12, '49': 11, '50': 10}|
14,37513.19123206484,33896.27577364776,3494.018851846871,108.495733500006,14.40087306354335,1,1,191053543.34244776,2479,380,728,84,21,1,51; 1108,48,1442,293,834,84,|{'0': 24, '1': 16, '2': 16, '3': 11, '4': 7, '5': 22, '6': 21, '7': 39, '8': 20, '9': 34, '10': 21, '11': 25, '12': 32, '13': 42, '15': 27, '16': 8, '17': 28, '18': 50, '19': 21, '20': 26, '21': 33, '22': 22, '23': 8, '24': 14, '25': 9, '26': 28, '27': 11, '28': 11, '29': 44, '30': 20, '31': 31, '32': 20, '33': 36, '34': 18, '35': 30, '36': 4, '37': 10, '38': 25, '39': 19, '40': 34, '41': 31, '42': 28, '43': 25, '44': 6, '45': 15, '46': 7, '47': 46, '48': 13, '49': 5, '50': 15}|
15,37361.60942130915,33748.52651256092,3494.018851846871,104.5169136000064,14.547143294528398,1,1,51736177.6130414,2479,378,620,62,21,1,51; 935,33,1615,294,649,86,|{'0': 21, '1': 17, '2': 6, '3': 8, '4': 5, '5': 14, '6': 16, '7': 13, '8': 9, '9': 32, '10': 51, '11': 13, '12': 41, '13': 16, '14': 22, '16': 10, '17': 26, '18': 23, '19': 11, '20': 42, '21': 34, '22': 10, '23': 11, '24': 10, '25': 10, '26': 24, '27': 35, '28': 8, '29': 11, '30': 10, '31': 15, '32': 10, '33': 23, '34': 29, '35': 43, '36': 4, '37': 2, '38': 30, '39': 14, '40': 17, '41': 30, '42': 20, '43': 7, '44': 11, '45': 39, '46': 8, '47': 24, '48': 28, '49': 12, '50': 10}|
16,37787.0689471449,34235.770140170745,3425.508678281246,111.11478840000308,14.675340285593416,1,1,173594614.8028469,2378,168,449,144,21,1,50; 745,22,1655,282,538,21,|{'0': 10, '1': 16, '2': 19, '3': 33, '4': 41, '5': 9, '6': 21, '7': 12, '8': 13, '9': 16, '10': 11, '11': 13, '12': 3, '13': 5, '14': 10, '15': 14, '17': 18, '18': 6, '19': 7, '20': 12, '21': 17, '22': 16, '23': 37, '24': 13, '25': 41, '26': 8, '27': 9, '28': 9, '29': 6, '31': 4, '33': 10, '34': 15, '35': 9, '36': 32, '37': 26, '38': 7, '39': 12, '40': 10, '41': 17, '42': 15, '43': 4, '44': 11, '45': 7, '46': 48, '47': 6, '48': 19, '49': 41, '50': 7}|
17,37146.00746835566,33522.75492037494,3494.018851846871,114.04731096000617,15.186385167199305,1,1,72489707.12377739,2479,407,711,108,21,1,51; 1178,41,1372,355,859,66,|{'0': 38, '1': 43, '2': 37, '3': 17, '4': 9, '5': 27, '6': 41, '7': 29, '8': 42, '9': 49, '10': 24, '11': 28, '12': 24, '13': 17, '14': 28, '15': 23, '16': 12, '18': 19, '19': 21, '20': 22, '21': 38, '22': 25, '23': 16, '24': 24, '25': 23, '26': 18, '27': 19, '28': 24, '29': 22, '30': 12, '31': 14, '32': 14, '33': 32, '34': 15, '35': 25, '36': 17, '37': 13, '38': 15, '39': 17, '40': 27, '41': 48, '42': 41, '43': 13, '44': 12, '45': 19, '46': 18, '47': 17, '48': 18, '49': 15, '50': 17}|
18,38810.253929478204,35198.31451696917,3494.018851846871,102.78213660000864,15.138424055373175,1,1,103302255.66378307,2479,431,728,10,21,1,51; 1078,74,1472,335,696,146,|{'0': 27, '1': 18, '2': 12, '3': 8, '4': 9, '5': 23, '6': 17, '7': 33, '8': 25, '9': 24, '10': 27, '11': 26, '12': 35, '13': 44, '14': 48, '15': 22, '16': 8, '17': 23, '19': 20, '20': 34, '21': 33, '22': 13, '23': 9, '24': 9, '25': 9, '26': 36, '27': 12, '28': 14, '29': 35, '30': 24, '31': 36, '32': 24, '33': 27, '34': 9, '35': 35, '36': 6, '37': 10, '38': 24, '39': 12, '40': 34, '41': 26, '42': 18, '43': 25, '44': 6, '45': 18, '46': 7, '47': 51, '48': 13, '49': 8, '50': 12}|
19,39820.07396712631,36266.42997106062,3425.508678281246,113.29726914000528,14.838048636647184,1,1,260731597.13097858,2480,216,572,176,21,1,50; 903,15,1597,174,749,46,|{'0': 27, '1': 23, '2': 22, '3': 20, '4': 7, '5': 34, '6': 22, '7': 30, '8': 24, '9': 15, '10': 8, '11': 39, '12': 15, '13': 19, '14': 18, '15': 13, '16': 9, '17': 20, '18': 16, '20': 12, '21': 17, '22': 21, '23': 3, '24': 25, '25': 8, '26': 10, '27': 6, '28': 38, '29': 26, '30': 15, '31': 12, '32': 13, '33': 29, '34': 3, '35': 20, '36': 15, '37': 7, '38': 8, '39': 33, '40': 30, '41': 21, '42': 26, '43': 30, '44': 14, '45': 11, '46': 7, '47': 16, '48': 10, '49': 8, '50': 28}|
20,38656.25833130055,35033.215212037045,3494.018851846871,113.98757238000597,15.036695029243722,1,1,219439020.7432375,2479,265,673,124,21,1,51; 1027,26,1523,351,712,61,|{'0': 18, '1': 16, '2': 13, '3': 13, '4': 5, '5': 17, '6': 23, '7': 20, '8': 21, '9': 30, '10': 41, '11': 14, '12': 51, '13': 23, '14': 32, '15': 41, '16': 7, '17': 18, '18': 34, '19': 10, '21': 36, '22': 18, '23': 13, '24': 10, '25': 12, '26': 32, '27': 11, '28': 11, '29': 22, '30': 22, '31': 29, '32': 9, '33': 29, '34': 22, '35': 51, '36': 8, '37': 8, '38': 39, '39': 12, '40': 23, '41': 28, '42': 21, '43': 14, '44': 5, '45': 20, '46': 7, '47': 32, '48': 23, '49': 8, '50': 5}|
21,35651.000374858835,32172.721471513887,3356.998504715621,106.73589960000429,14.54449902726779,1,1,282874818.17479086,2481,739,436,263,21,1,49; 1162,17,1288,365,911,29,|{'0': 33, '1': 28, '2': 27, '3': 15, '4': 7, '5': 24, '6': 36, '7': 26, '8': 35, '9': 46, '10': 33, '11': 27, '12': 32, '13': 28, '14': 33, '15': 34, '16': 7, '17': 42, '18': 26, '19': 19, '20': 36, '22': 19, '23': 16, '24': 15, '25': 17, '26': 25, '27': 21, '28': 15, '29': 21, '30': 9, '31': 26, '32': 11, '33': 36, '34': 16, '35': 37, '36': 11, '37': 5, '38': 21, '39': 11, '40': 23, '41': 45, '42': 40, '43': 12, '44': 7, '45': 20, '46': 11, '47': 25, '48': 22, '49': 16, '50': 15}|
22,38538.859592401175,34918.29890881977,3494.018851846871,111.60348210000595,14.938349627607334,1,1,553720661.3184681,2479,322,631,162,21,1,51; 1116,27,1434,473,776,65,|{'0': 37, '1': 39, '2': 42, '3': 18, '4': 11, '5': 44, '6': 31, '7': 30, '8': 38, '9': 31, '10': 18, '11': 40, '12': 15, '13': 15, '14': 22, '15': 19, '16': 16, '17': 28, '18': 14, '19': 32, '20': 12, '21': 23, '23': 9, '24': 41, '25': 18, '26': 12, '27': 11, '28': 43, '29': 22, '30': 5, '31': 8, '32': 6, '33': 35, '34': 9, '35': 15, '36': 23, '37': 15, '38': 11, '39': 41, '40': 25, '41': 27, '42': 37, '43': 20, '44': 22, '45': 12, '46': 11, '47': 19, '48': 10, '49': 11, '50': 23}|
23,38478.785588335355,34869.740817631544,3494.018851846871,100.30596444000679,14.71995440910453,1,1,46118746.03142786,2377,142,556,15,21,1,51; 698,54,1750,290,399,89,|{'0': 11, '1': 23, '2': 21, '3': 14, '4': 29, '5': 14, '6': 14, '7': 9, '8': 23, '9': 16, '10': 8, '11': 5, '12': 10, '13': 8, '14': 13, '15': 16, '16': 40, '17': 14, '18': 9, '19': 11, '20': 14, '21': 13, '22': 16, '24': 12, '25': 31, '26': 6, '27': 11, '28': 8, '29': 4, '31': 8, '33': 12, '34': 9, '35': 15, '36': 18, '37': 16, '38': 7, '39': 9, '40': 9, '41': 15, '42': 16, '43': 5, '44': 6, '45': 9, '46': 43, '47': 9, '48': 18, '49': 46, '50': 5}|
24,38647.4465271902,35027.01914645707,3494.018851846871,111.72392154000497,14.6846073388747,1,1,7222048.88296175,2479,197,614,106,21,1,51; 894,40,1656,282,658,58,|{'0': 28, '1': 27, '2': 33, '3': 28, '4': 12, '5': 35, '6': 26, '7': 22, '8': 27, '9': 15, '10': 8, '11': 30, '12': 10, '13': 10, '14': 10, '15': 5, '16': 11, '17': 15, '18': 11, '19': 25, '20': 9, '21': 10, '22': 37, '23': 5, '25': 17, '26': 9, '27': 6, '28': 48, '29': 11, '30': 7, '31': 10, '32': 2, '33': 25, '34': 4, '35': 10, '36': 21, '37': 18, '38': 10, '39': 51, '40': 26, '41': 19, '42': 22, '43': 14, '44': 38, '45': 6, '46': 11, '47': 10, '48': 9, '49': 10, '50': 31}|
25,38684.216888893265,35078.18754515035,3494.018851846871,96.86799342000866,15.142498469772832,1,1,62481378.78220415,2377,209,629,6,21,1,51; 821,84,1627,217,497,126,|{'0': 15, '1': 25, '2': 33, '3': 34, '4': 43, '5': 14, '6': 17, '7': 11, '8': 20, '9': 16, '10': 15, '11': 15, '12': 8, '13': 12, '14': 5, '15': 10, '16': 42, '17': 20, '18': 9, '19': 12, '20': 7, '21': 12, '22': 19, '23': 28, '24': 13, '26': 10, '27': 5, '28': 14, '29': 6, '31': 6, '33': 13, '34': 12, '35': 17, '36': 42, '37': 30, '38': 4, '39': 17, '40': 10, '41': 21, '42': 15, '43': 7, '44': 14, '45': 11, '46': 43, '47': 5, '48': 13, '49': 34, '50': 17}|
26,35790.45756223862,32168.939416683563,3494.018851846871,112.24930266000528,15.249991045430395,1,1,498662883.25026464,2428,300,534,150,21,1,51; 896,16,1603,212,734,35,|{'0': 13, '1': 8, '2': 12, '3': 10, '4': 8, '5': 9, '6': 15, '7': 29, '8': 12, '9': 18, '10': 28, '11': 15, '12': 36, '13': 36, '14': 31, '15': 25, '16': 8, '17': 8, '18': 38, '19': 11, '20': 36, '21': 26, '22': 4, '23': 6, '24': 9, '25': 7, '27': 16, '28': 5, '29': 30, '30': 33, '31': 51, '32': 23, '33': 16, '34': 17, '35': 34, '36': 5, '38': 38, '39': 9, '40': 17, '41': 17, '42': 18, '43': 14, '44': 8, '45': 12, '46': 7, '47': 43, '48': 11, '49': 7, '50': 7}|
27,37962.879048814844,34357.27668786495,3494.018851846871,96.76609272000825,14.817416375694018,1,1,38656280.38489437,2326,56,561,0,17,1,51; 690,69,1707,451,232,111,|{'0': 12, '1': 13, '2': 7, '3': 5, '4': 9, '5': 9, '6': 10, '7': 10, '8': 10, '9': 17, '10': 34, '11': 6, '12': 28, '13': 9, '14': 12, '15': 36, '16': 12, '17': 17, '18': 13, '19': 13, '20': 25, '21': 17, '22': 10, '23': 14, '24': 2, '25': 4, '26': 13, '28': 5, '29': 13, '30': 9, '31': 18, '32': 10, '33': 13, '34': 47, '35': 28, '36': 5, '38': 21, '39': 8, '40': 6, '41': 15, '42': 12, '43': 8, '45': 47, '46': 7, '47': 17, '48': 24, '49': 10}|
28,37115.816831062555,33498.03037956207,3494.018851846871,108.92515392000603,14.842445726873999,1,1,71967239.91332436,2479,252,659,75,21,1,51; 923,36,1627,255,689,65,|{'0': 28, '1': 28, '2': 28, '3': 22, '4': 12, '5': 33, '6': 20, '7': 21, '8': 28, '9': 12, '10': 10, '11': 32, '12': 12, '13': 16, '14': 15, '15': 8, '16': 9, '17': 18, '18': 13, '19': 27, '20': 9, '21': 19, '22': 43, '23': 13, '24': 51, '25': 12, '26': 9, '27': 6, '29': 24, '30': 2, '31': 8, '32': 15, '33': 30, '34': 6, '35': 9, '36': 18, '37': 16, '38': 6, '39': 48, '40': 17, '41': 22, '42': 21, '43': 19, '44': 28, '45': 3, '46': 12, '47': 13, '48': 9, '49': 11, '50': 32}|
29,38216.79145128793,34603.66539191622,3494.018851846871,104.63836878000645,14.468838737712714,1,1,127430646.02699709,2479,281,671,82,21,1,51; 1007,45,1543,412,644,100,|{'0': 25, '1': 22, '2': 11, '3': 11, '4': 5, '5': 25, '6': 19, '7': 43, '8': 26, '9': 21, '10': 15, '11': 32, '12': 21, '13': 47, '14': 46, '15': 11, '16': 7, '17': 20, '18': 39, '19': 27, '20': 22, '21': 16, '22': 15, '23': 6, '24': 15, '25': 9, '26': 37, '27': 10, '28': 20, '30': 21, '31': 17, '32': 12, '33': 27, '34': 10, '35': 22, '36': 11, '37': 7, '38': 24, '39': 11, '40': 41, '41': 20, '42': 29, '43': 34, '44': 10, '45': 16, '46': 4, '47': 37, '48': 9, '49': 6, '50': 16}|
30,35211.02675757998,31618.203940652384,3494.018851846871,83.14227504000814,15.661690039024322,1,1,161860597.40454054,1970,68,507,0,9,1,51; 610,100,1430,374,211,92,|{'0': 10, '1': 8, '2': 7, '5': 8, '6': 8, '7': 18, '8': 13, '9': 16, '10': 11, '11': 8, '12': 18, '13': 29, '14': 24, '15': 16, '17': 13, '18': 24, '19': 14, '20': 23, '21': 14, '22': 5, '24': 6, '26': 31, '27': 7, '28': 7, '29': 26, '31': 39, '32': 40, '33': 7, '34': 6, '35': 20, '38': 35, '39': 2, '40': 15, '41': 12, '42': 11, '43': 13, '45': 7, '47': 24, '48': 6, '50': 9}|
31,39380.02058584076,35767.66547073449,3494.018851846871,103.35582180000644,14.98044145170918,1,1,209419663.27872324,2428,330,575,40,21,1,51; 911,42,1588,310,599,101,|{'0': 13, '1': 12, '2': 13, '3': 10, '4': 6, '5': 18, '6': 15, '7': 20, '8': 16, '9': 23, '10': 21, '11': 20, '12': 41, '13': 37, '14': 28, '15': 24, '16': 7, '17': 14, '18': 39, '19': 12, '20': 32, '21': 23, '22': 12, '23': 5, '24': 7, '25': 8, '26': 50, '27': 11, '28': 9, '29': 28, '30': 36, '32': 16, '33': 15, '34': 18, '35': 33, '36': 3, '38': 46, '39': 11, '40': 19, '41': 16, '42': 19, '43': 8, '44': 5, '45': 14, '46': 5, '47': 42, '48': 14, '49': 8, '50': 9}|
32,34931.983217166584,31341.29968764175,3494.018851846871,81.3803581800074,15.284319496335792,1,1,30309628.32304573,1970,49,434,0,10,1,51; 529,69,1511,327,185,97,|{'0': 11, '1': 8, '2': 6, '5': 8, '6': 12, '7': 8, '8': 11, '9': 10, '10': 12, '11': 12, '12': 11, '13': 21, '14': 11, '15': 7, '17': 11, '18': 18, '19': 13, '20': 17, '21': 12, '22': 9, '24': 10, '26': 27, '27': 10, '28': 4, '29': 24, '30': 39, '31': 24, '33': 9, '34': 9, '35': 12, '38': 17, '39': 8, '40': 16, '41': 13, '42': 13, '43': 17, '45': 9, '47': 20, '48': 11, '50': 9}|
33,37315.87815255977,33693.358796574,3494.018851846871,113.2824052800064,15.218098852400253,1,1,2677971.4588479996,2479,533,720,103,21,1,51; 1184,57,1366,578,728,67,|{'0': 51, '1': 40, '2': 26, '3': 15, '4': 12, '5': 40, '6': 40, '7': 35, '8': 47, '9': 42, '10': 20, '11': 45, '12': 16, '13': 21, '14': 34, '15': 21, '16': 9, '17': 31, '18': 26, '19': 31, '20': 24, '21': 39, '22': 29, '23': 12, '24': 24, '25': 14, '26': 16, '27': 15, '28': 19, '29': 25, '30': 11, '31': 13, '32': 9, '34': 13, '35': 25, '36': 10, '37': 8, '38': 13, '39': 22, '40': 34, '41': 40, '42': 49, '43': 17, '44': 13, '45': 16, '46': 14, '47': 17, '48': 15, '49': 12, '50': 14}|
34,37913.341196898116,34308.760476394586,3494.018851846871,95.67025776000861,14.891610890072641,1,1,34877771.58183336,2377,105,547,0,16,1,51; 635,61,1813,325,281,101,|{'0': 17, '1': 14, '2': 14, '3': 5, '4': 4, '5': 5, '6': 15, '7': 8, '8': 9, '9': 19, '10': 23, '11': 9, '12': 16, '13': 6, '14': 13, '15': 25, '16': 13, '17': 16, '18': 10, '19': 5, '20': 27, '21': 11, '22': 4, '23': 15, '24': 6, '25': 8, '26': 9, '27': 43, '28': 5, '29': 11, '30': 6, '31': 19, '32': 3, '33': 11, '35': 19, '36': 8, '37': 6, '38': 22, '39': 5, '40': 10, '41': 18, '42': 10, '43': 7, '45': 40, '46': 9, '47': 10, '48': 33, '49': 14}|
